"objectid","BLOCKFACE_ID","AREA_TYPE","PM_DISTRICT_ID","BLOCK_NUM","BLOCK_ID","STREET_ID","STREET_NAME","BLOCKFACE_ORIENTATION","STR_NUM_PARITY","STR_SEG_ORIENTATION","FM_ADDR_NO","TO_ADDR_NO","ENDPT1_LONGITUDE","ENDPT1_LATITUDE","ENDPT2_LONGITUDE","ENDPT2_LATITUDE","CREATED_DT","LAST_UPD_DT","LAST_UPD_USER","LAST_UPD_PGM","NEIGHBORHOOD_ID","shape","data_as_of","data_loaded_at","analysis_neighborhood","supervisor_district"
"1876546","470112",,"14","11","47011","470","HOWARD ST","NW","Even","R","1100","1198","-122.40962583","37.77790082","-122.411552","37.77637799","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.40962583 37.777900825, -122.411552002 37.776377992)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","South of Market","6"
"1878602","211021",,"14","2","21102","211","11TH ST","NE","Odd","L","201","299","-122.41537015","37.7730517","-122.41418785","37.77210905","2011-02-11 02:57:05-08:00","2015-10-23 08:08:24-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.415370147 37.7730517, -122.414187849 37.772109046)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","South of Market","6"
"1879086","330061","Pilot","2","6","33006","330","BRANNAN ST","SE","ODD","L","601","699","-122.3988235","37.7763919","-122.40075361","37.7748646","2019-07-11 00:51:26-07:00","2019-07-11 01:01:02-07:00","OpenGeoUser","OpenGeo - blockfaces.html","2","LINESTRING (-122.398823495 37.776391899, -122.400753611 37.774864602)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission Bay","6"
"1876878","330021","Pilot","2","2","33002","330","BRANNAN ST","SE","Odd","L","269","299","-122.39128747","37.78234259","-122.39176323","37.78196741","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.391287467 37.782342587, -122.391763227 37.781967411)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1877388","202001","Pilot","1","0","20200","202","02ND ST","NE","Odd","L","1","99","-122.40116576","37.78919936","-122.3998793","37.78817642","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.401165761 37.789199356, -122.3998793 37.788176423)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1876608","463002","Pilot","1","0","46300","463","HAWTHORNE ST","SW","Even","R","2","98","-122.39925267","37.78574532","-122.39802655","37.78477469","2011-02-11 02:57:05-08:00","2011-12-21 06:00:11-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.399252665 37.785745323, -122.398026554 37.784774693)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1877763","212001",,"14","0","21200","212","12TH ST","NE","Odd","L","1","99","-122.41998491","37.77425568","-122.41920539","37.7736381","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.419984912 37.774255683, -122.419205391 37.773638101)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","6"
"1877745","490162",,"24","16","49016","490","IRVING ST","N","Even","R","1600","1698","-122.47520318","37.76372561","-122.47589117","37.76369543","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.475203178 37.763725609, -122.475891169 37.763695434)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Inner Sunset","7"
"1877656","680042",,"26","4","68004","680","TARAVAL ST","N","Even","R","400","498","-122.47049688","37.74336049","-122.47121907","37.7433283","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.470496882 37.743360491, -122.471219071 37.743328304)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","West of Twin Peaks","7"
"1878448","218422",,"16","42","21842","218","18TH ST","N","Even","R","4200","4298","-122.43626031","37.76086904","-122.43704989","37.76082076","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.43626031 37.76086904, -122.437049889 37.76082076)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Castro/Upper Market","8"
"1879343","221331","Pilot","4","33","22133","221","21ST ST","S","Odd","L","3301","3399","-122.42130022","37.75684419","-122.42165078","37.75682309","2023-05-24 02:57:16-07:00","2025-05-27 05:21:08-07:00","OpenGeoUser","OpenGeo - blockfaces.html","4","LINESTRING (-122.421300221 37.75684419, -122.421650784 37.756823086)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1879258","388041","Pilot","5","4","38804","388","DE HARO ST","E","Odd","L","401","499","-122.40150269","37.76473729","-122.40140344","37.76368086","2021-04-23 06:26:24-07:00","2021-04-23 06:26:24-07:00","OpenGeoUser","OpenGeo - blockfaces.html","5","LINESTRING (-122.401502694 37.764737287, -122.401403437 37.763680863)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Potrero Hill","10"
"1879261","217191",,"42","19","21719","217","17TH ST","S","Odd","L","1901","1999","-122.40347619","37.76470174","-122.40269969","37.76474733","2021-04-23 06:47:22-07:00","2021-04-23 06:47:22-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.40347619 37.764701744, -122.402699691 37.764747332)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Potrero Hill","10"
"1877877","421001",,"35","0","42100","421","FRANCIS ST","SW","Odd","L","1","99","-122.43354456","37.72662342","-122.43373265","37.72671294","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.433544558 37.726623416, -122.433732649 37.726712935)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Outer Mission","11"
"1876698","384191",,"18","19","38419","384","DIVISADERO ST","W","Odd","L","1901","1999","-122.44037518","37.78720378","-122.44047475","37.78769563","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.440375176 37.787203782, -122.440474754 37.787695635)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Pacific Heights","2"
"1876487","359161",,"15","16","35916","359","CLAY ST","S","Odd","L","1601","1699","-122.41980084","37.79248843","-122.42058238","37.79238886","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.419800845 37.792488433, -122.420582378 37.792388855)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Nob Hill","3"
"1877632","336122",,"15","12","33612","336","BUSH ST","N","Even","R","1200","1298","-122.41717059","37.78916013","-122.41845202","37.78899517","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.417170589 37.789160129, -122.418452022 37.788995172)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Nob Hill","3"
"1879500","331112","Pilot","2","11","33111","331","BRYANT ST","NW","Even","R","1100","1199","-122.40871641","37.77127679","-122.4097026","37.77049801","2025-12-19 01:26:06-08:00","2025-12-19 01:26:06-08:00","OpenGeoUser","OpenGeo - blockfaces.html","2","LINESTRING (-122.408716415 37.771276794, -122.409702602 37.770498007)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","South of Market","6"
"1877115","831021","Pilot","1","2","83102","831","EMBARCADERO SOUTH","SW","Odd","L","201","299","-122.39118789","37.79207302","-122.39070408","37.79115269","2011-02-11 02:57:05-08:00","2012-08-29 08:37:41-07:00","Randy/Mariana","SQL Dev-Set std addr range","2","LINESTRING (-122.39118789 37.792073024, -122.39097063 37.791522832, -122.390841883 37.791311607, -122.390704084 37.791152686)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1876983","202042","Pilot","2","4","20204","202","02ND ST","SW","Even","R","400","498","-122.39472742","37.7838443","-122.39382116","37.78312211","2011-02-11 02:57:05-08:00","2024-02-20 01:20:35-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.394727419 37.783844297, -122.393821163 37.783122108)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
"1879325","418122",,"14","12","41812","418","FOLSOM ST","NW","Even","R","1202","1298","-122.4102434","37.77496952","-122.41154425","37.77394243","2023-02-24 01:30:12-08:00","2023-02-24 01:30:12-08:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.410243401 37.77496952, -122.411544247 37.773942429)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","South of Market","6"
"1877533","470102",,"14","10","47010","470","HOWARD ST","NW","Even","R","1000","1098","-122.40742743","37.77963925","-122.40933514","37.77813015","2011-02-11 02:57:05-08:00","2018-12-05 03:34:29-08:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.40742743 37.779639246, -122.409335144 37.778130155)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","South of Market","6"
"1878396","218341","Pilot","4","34","21834","218","18TH ST","S","Odd","L","3401","3499","-122.4195172","37.76177127","-122.42110441","37.76167572","2011-02-11 02:57:05-08:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","4","LINESTRING (-122.4195172 37.761771273, -122.421104406 37.761675719)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1878487","215152","Pilot","4","15","21515","215","15TH ST","N","Even","R","1500","1598","-122.41782671","37.76684112","-122.41964393","37.76673104","2011-02-11 02:57:05-08:00","2014-07-02 01:38:12-07:00","OpenGeoUser","OpenGeo - blockfaces.html","4","LINESTRING (-122.417826712 37.766841119, -122.419643935 37.76673104)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission","9"
"1879354","218131",,"42","13","21813","218","18TH ST","S","Odd","L","1301","1399","-122.39647875","37.76255271","-122.39563118","37.7626036","2020-09-01 05:40:30-07:00","2020-09-01 05:40:30-07:00","OpenGeoUser","OpenGeo - blockfaces.html","42","LINESTRING (-122.396478754 37.762552714, -122.395631176 37.762603604)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Potrero Hill","10"
"1879180","372072","Pilot","2","7","37207","372","CHINA BASIN ST","W","Even","R","702","710","-122.39307503","37.77186402","-122.39343445","37.77185024","2017-01-18 06:47:57-08:00","2017-01-18 06:48:20-08:00","OpenGeoUser","OpenGeo - blockfaces.html","2","LINESTRING (-122.393075031 37.771864018, -122.393434447 37.771850237)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Mission Bay","6"
"1879424","491171",,"44","17","49117","491","INDIANA ST","E","Odd","L","1701","1799","-122.39017803","37.74861394","-122.39010863","37.74783178","2026-03-17 07:43:29-07:00","2026-03-17 07:43:29-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.390178034 37.748613943, -122.390108628 37.747831779)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Bayview Hunters Point","10"
"1878829","104034","Control","9","3","10403","104","04TH AVE","E","Even","L","380","398","-122.4621032","37.78152283","-122.46208711","37.78129853","2011-03-15 05:58:40-07:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.462103199 37.781522832, -122.462087105 37.781298531)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Inner Richmond","1"
"1879407","103031","Control","9","3","10303","103","03RD AVE","W","Odd","R","301","340","-122.46126634","37.78295112","-122.4612593","37.78284752","2011-02-11 02:57:05-08:00","2023-11-02 03:30:41-07:00","OpenGeoUser","OpenGeo - blockfaces.html","0","LINESTRING (-122.461266345 37.782951116, -122.461259304 37.782847516)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Inner Richmond","1"
"1878135","440462","Control","9","46","44046","440","GEARY BLVD","N","Even","R","4600","4698","-122.46874874","37.78095454","-122.46949407","37.78092034","2011-02-11 02:57:05-08:00","2016-02-04 07:59:38-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.468748743 37.780954536, -122.469494066 37.780920338)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Inner Richmond","1"
"1877130","440592",,"21","59","44059","440","GEARY BLVD","N","Even","R","5900","5998","-122.48283444","37.78031382","-122.48351237","37.78028365","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.48283444 37.78031382, -122.483512372 37.780283645)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Outer Richmond","1"
"1877881","415292","Control","8","29","41529","415","FILLMORE ST","E","Even","R","2900","2998","-122.43537216","37.79689499","-122.43539328","37.79700161","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.435372159 37.796894991, -122.435393281 37.797001609)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Marina","2"
"1877419","650331",,"19","33","65033","650","SACRAMENTO ST","S","Odd","L","3301","3399","-122.44742205","37.78807685","-122.44845001","37.78794609","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.447422048 37.788076846, -122.44845001 37.787946087)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Presidio Heights","2"
"1878136","540152","Pilot","5","15","54015","540","LAGUNA ST","E","Even","R","1500","1598","-122.42796017","37.78517904","-122.42805874","37.78566687","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","5","LINESTRING (-122.427960169 37.785179038, -122.428058741 37.785666868)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Japantown","2"
"1876408","500082",,"12","8","50008","500","JACKSON ST","N","Even","R","800","898","-122.40840475","37.79584691","-122.40969724","37.79568397","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.408404748 37.795846912, -122.409697244 37.795683967)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Chinatown","3"
"1877298","666072",,"13","7","66607","666","SUTTER ST","N","Even","R","700","798","-122.41237377","37.78880809","-122.41339871","37.78867733","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.412373768 37.788808087, -122.413398713 37.788677329)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Nob Hill","3"
"1876782","520021","Pilot","1","2","52002","520","KEARNY ST","W","Odd","L","201","299","-122.40395695","37.78997787","-122.40409374","37.790641719999996","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","1","LINESTRING (-122.40395695 37.789977872, -122.404093744 37.790641722)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","3"
"1876492","859001","Pilot","6","0","85900","859","NORTH POINT ST","S","Odd","L","1","99","-122.40767753","37.80724904","-122.40879249","37.80710852","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","6","LINESTRING (-122.40767753 37.807249044, -122.408792485 37.807108524)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","North Beach","3"
"1877834","612212",,"15","21","61221","612","POLK ST","E","Even","R","2100","2198","-122.42176826","37.79633273","-122.42185878","37.79678133","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.421768256 37.79633273, -122.421858781 37.796781332)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Russian Hill","3"
"1877918","614091",,"15","9","61409","614","POST ST","S","Odd","L","901","999","-122.4167934","37.78716154","-122.4176544","37.78704989","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.416793402 37.787161537, -122.417654395 37.787049889)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","3"
"1876816","324112",,"12","11","32411","324","BATTERY ST","E","Even","R","1100","1198","-122.40155703","37.80148461","-122.40168578","37.80216154","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.401557031 37.801484611, -122.401685778 37.802161537)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","3"
"1876457","440072",,"13","7","44007","440","GEARY ST","N","Even","R","700","798","-122.41554617","37.78648662","-122.41632871","37.78638805","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.415546168 37.786486622, -122.416328706 37.786388051)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","3"
"1877920","123132",,"24","13","12313","123","23RD AVE","E","Even","L","1300","1398","-122.48130859","37.76322973","-122.48131664","37.76304164","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.48130859 37.763229732, -122.481302555 37.763131161, -122.481319654 37.763093945, -122.481316636 37.763041642)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Sunset/Parkside","4"
"1877213","681002",,"13","0","68100","681","TAYLOR ST","E","Even","R","8","98","-122.41052806","37.78245423","-122.41062462","37.78292496","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.410528063 37.782454235, -122.410624623 37.782924965)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","5"
"1878190","423131",,"17","13","42313","423","FULTON ST","S","Odd","L","1301","1399","-122.43833333","37.77676826","-122.43918025","37.77666063","2011-02-11 02:57:05-08:00","2011-12-14 06:11:09-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.438333333 37.776768256, -122.439180245 37.776660632)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Hayes Valley","5"
"1876533","546032",,"13","3","54603","546","LEAVENWORTH ST","E","Even","R","300","398","-122.41419131","37.78388252","-122.41432006","37.78452525","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.41419131 37.783882519, -122.414320056 37.784525246)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","5"
"1876866","612092",,"15","9","61209","612","POLK ST","E","Even","R","900","998","-122.41949909","37.78512573","-122.41962985","37.78577751","2011-02-11 02:57:05-08:00","2011-12-14 06:11:07-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.419499095 37.785125729, -122.419629853 37.78577751)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Tenderloin","5"
"1876445","384152",,"18","15","38415","384","DIVISADERO ST","E","Even","R","1500","1598","-122.43944579","37.78369644","-122.43952826","37.7841028","2011-02-11 02:57:05-08:00","2011-12-14 06:11:06-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","0","LINESTRING (-122.439445786 37.783696439, -122.439528264 37.784102796)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Japantown","5"
"1877514","415171","Pilot","5","17","41517","415","FILLMORE ST","W","Odd","L","1701","1799","-122.4331724","37.78525347","-122.43327097","37.78574633","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","5","LINESTRING (-122.4331724 37.78525347, -122.433270972 37.785746329)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Japantown","5"
"1877581","569162","Pilot","3","16","56916","569","MARKET ST","NW","Even","R","1600","1648","-122.42088111","37.77405955","-122.42119392","37.77381211","2011-02-11 02:57:05-08:00","2011-12-14 06:11:08-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","3","LINESTRING (-122.42088111 37.774059545, -122.421193925 37.77381211)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Hayes Valley","6"
"1878997","418063","Pilot","2","6","41806","418","FOLSOM ST","SE","Odd","L","645","699","-122.39782539","37.78453631","-122.39874573","37.78380809","2011-03-15 05:58:40-07:00","2011-12-14 06:11:10-08:00","Randy","SQL Dev-Init. NEIGHBORHOOD_ID","2","LINESTRING (-122.397825387 37.784536311, -122.398745725 37.783808087)","2026 Jul 11 02:13:39 AM","2026 Jul 11 10:30:56 AM","Financial District/South Beach","6"
